purchase_id,student_id,subscription_type,refund_id,refunded_date,first_purchase_date,current_purchase_date,price,revenue_type,refunds,student_country
13397,6822,monthly,NULL,NULL,10/26/2021 9:27,10/26/2021 9:27,36,new,revenue,DE
13398,162792,monthly,NULL,NULL,10/26/2021 9:30,11/29/2021 12:43,36,recurring,revenue,GH
13400,165500,monthly,NULL,NULL,10/26/2021 9:33,10/26/2021 9:33,36,new,revenue,US
13402,156077,monthly,NULL,NULL,10/26/2021 9:42,12/26/2021 8:13,32.4,recurring,revenue,US
13406,171371,monthly,NULL,NULL,10/26/2021 10:13,12/27/2021 14:54,36,recurring,revenue,NG
13407,156167,monthly,NULL,NULL,10/26/2021 10:13,10/26/2021 10:13,38.16,new,revenue,MY
13408,12385,monthly,NULL,NULL,10/26/2021 10:22,6/26/2022 8:13,28.8,recurring,revenue,US
13415,1429,annual,NULL,NULL,10/27/2021 0:58,10/27/2021 0:58,184.44,new,revenue,US
13417,161849,monthly,NULL,NULL,10/27/2021 6:04,10/27/2021 6:04,28.35,new,revenue,TR
13418,153111,monthly,NULL,NULL,10/27/2021 8:08,10/27/2021 8:08,42.48,new,revenue,TR
13420,6408,monthly,NULL,NULL,10/27/2021 8:36,11/29/2021 4:28,38.3,recurring,revenue,US
13421,171468,monthly,NULL,NULL,10/27/2021 8:37,10/27/2021 8:37,42.29,new,revenue,CA
13422,165690,monthly,NULL,NULL,10/27/2021 8:58,11/27/2021 8:36,36,recurring,revenue,US
13423,171463,monthly,NULL,NULL,10/27/2021 9:02,11/27/2021 9:43,43.87,recurring,revenue,GB
13424,161495,monthly,NULL,NULL,10/27/2021 9:04,11/27/2021 8:36,30.42,recurring,revenue,AU
13425,156194,monthly,NULL,NULL,10/27/2021 9:17,10/27/2021 9:17,28.79,new,revenue,IN
13426,201462,monthly,NULL,NULL,10/28/2021 12:23,11/3/2021 10:33,36,recurring,revenue,US
13427,171555,monthly,NULL,NULL,10/28/2021 13:55,1/28/2022 8:21,39.29,recurring,revenue,CA
13428,8059,monthly,NULL,NULL,10/28/2021 14:02,10/28/2022 9:44,30.82,recurring,revenue,US
13429,2702,monthly,NULL,NULL,10/28/2021 14:35,4/28/2022 8:27,38.3,recurring,revenue,US
13430,9497,annual,NULL,11/2/2021 13:53,10/28/2021 14:36,10/28/2021 14:36,193.11,new,refund,US
13431,142833,monthly,NULL,NULL,10/28/2021 14:41,10/28/2022 9:22,41.43,recurring,revenue,BG
13432,8432,monthly,NULL,NULL,10/28/2021 14:41,9/28/2022 8:17,28.8,recurring,revenue,US
13435,171502,monthly,NULL,NULL,10/28/2021 14:49,1/28/2022 8:18,28.73,recurring,revenue,US
13436,2708,annual,NULL,NULL,10/28/2021 14:53,10/28/2021 14:53,184.44,new,revenue,EG
13437,2734,monthly,NULL,NULL,10/28/2021 14:55,10/28/2022 9:24,20.72,recurring,revenue,DE
13440,4972,monthly,NULL,NULL,10/28/2021 15:03,1/28/2022 8:34,38.29,recurring,revenue,US
13441,20689,monthly,NULL,NULL,10/28/2021 15:03,2/28/2022 10:35,29.87,recurring,revenue,DK
13444,145747,monthly,NULL,NULL,10/28/2021 15:16,11/28/2021 11:18,43.78,recurring,revenue,GB
13446,142915,annual,NULL,NULL,10/29/2021 8:01,10/29/2022 8:03,295.94,recurring,revenue,
13447,161719,monthly,NULL,NULL,10/29/2021 8:01,1/29/2022 8:10,38.16,recurring,revenue,US
13448,166347,monthly,NULL,NULL,10/29/2021 8:02,3/28/2022 8:29,39.02,recurring,revenue,KR
13449,151574,monthly,NULL,NULL,10/29/2021 8:02,10/28/2022 9:32,38.3,recurring,revenue,
13450,147733,monthly,NULL,NULL,10/29/2021 8:02,10/28/2022 9:22,32.64,recurring,revenue,CL
13451,158129,monthly,NULL,NULL,10/29/2021 8:13,9/28/2022 8:10,43.78,recurring,revenue,NG
13452,151575,monthly,NULL,NULL,10/29/2021 8:32,3/20/2022 9:00,38.3,recurring,revenue,US
13453,166417,monthly,NULL,NULL,10/29/2021 8:47,12/29/2021 8:57,28.98,recurring,revenue,SA
13454,229342,annual,NULL,NULL,10/29/2021 18:47,10/29/2021 18:47,194.58,new,revenue,US
13456,9812,monthly,NULL,NULL,10/30/2021 8:09,10/30/2022 8:43,41.55,recurring,revenue,DE
13457,161826,monthly,NULL,NULL,10/30/2021 8:09,11/30/2021 9:56,19,recurring,revenue,US
13458,165634,monthly,NULL,NULL,10/30/2021 8:09,3/28/2022 8:33,36,recurring,revenue,PH
13459,166674,monthly,NULL,NULL,10/30/2021 8:38,10/30/2021 8:38,39.2,new,revenue,US
13460,160524,monthly,NULL,NULL,10/30/2021 8:38,7/28/2022 8:10,36,recurring,revenue,US
13461,5791,monthly,NULL,NULL,10/30/2021 8:39,11/30/2021 8:37,43.8,recurring,revenue,IE
13462,6026,monthly,NULL,NULL,10/30/2021 8:52,10/12/2022 16:01,36,recurring,revenue,UG
13463,161812,monthly,NULL,NULL,10/30/2021 8:56,4/28/2022 8:55,41.4,recurring,revenue,ZA
13464,2501,monthly,NULL,NULL,10/30/2021 8:58,11/30/2021 9:24,44.01,recurring,revenue,PL
13465,230336,annual,NULL,NULL,10/30/2021 9:41,10/30/2022 8:50,184.44,recurring,revenue,MA
13466,231873,monthly,NULL,NULL,10/31/2021 8:08,10/28/2022 9:43,38.16,recurring,revenue,MU
13469,166929,monthly,NULL,NULL,11/1/2021 8:50,11/29/2021 4:28,39.17,recurring,revenue,US
13471,158563,monthly,NULL,NULL,11/1/2021 8:50,4/1/2022 8:06,42.27,recurring,revenue,CA
13472,162246,monthly,NULL,NULL,11/1/2021 9:20,1/1/2022 9:10,27,recurring,revenue,US
13473,155845,monthly,NULL,NULL,11/1/2021 9:22,7/28/2022 3:52,27,recurring,revenue,US
13475,1063,monthly,NULL,NULL,11/1/2021 9:32,11/1/2021 9:32,25.2,new,revenue,ZA
13476,5554,monthly,NULL,NULL,11/1/2021 9:46,8/1/2022 8:34,38.88,recurring,revenue,US
13478,147116,annual,NULL,NULL,11/1/2021 22:52,11/1/2021 22:52,393.69,new,revenue,CA
13484,148222,monthly,NULL,NULL,11/2/2021 10:10,6/1/2022 8:03,41.38,recurring,revenue,AU
13485,14506,monthly,NULL,NULL,11/2/2021 10:16,8/2/2022 8:16,28.8,recurring,revenue,US
13487,118466,monthly,NULL,NULL,11/2/2021 10:45,12/2/2021 9:36,36,recurring,revenue,US
13488,18510,annual,NULL,11/2/2021 14:14,11/2/2021 10:45,11/2/2021 10:45,195.51,new,refund,US
13489,161989,monthly,NULL,NULL,11/2/2021 10:46,2/2/2022 8:20,43.53,recurring,revenue,GB
13490,152033,monthly,NULL,NULL,11/2/2021 10:46,10/2/2022 16:09,39.16,recurring,revenue,AU
13491,165005,monthly,NULL,NULL,11/2/2021 12:57,12/1/2021 8:27,29.06,recurring,revenue,IN
13493,5163,monthly,NULL,NULL,11/3/2021 0:52,11/3/2021 0:52,25.2,new,revenue,US
13496,143454,monthly,NULL,NULL,11/3/2021 8:04,10/29/2022 10:00,36,recurring,revenue,EG
13497,171044,monthly,NULL,11/4/2021 7:20,11/3/2021 8:13,11/3/2021 8:13,36.87,new,refund,BA
13498,171815,monthly,NULL,11/3/2021 14:36,11/3/2021 8:13,11/3/2021 8:13,31.72,new,refund,CA
13501,154559,monthly,NULL,NULL,11/3/2021 9:02,3/3/2022 8:30,37.62,recurring,revenue,US
13502,201462,annual,NULL,NULL,11/3/2021 10:33,11/3/2021 10:33,309.82,new,revenue,US
13505,5955,monthly,NULL,NULL,11/4/2021 7:31,2/15/2022 13:05,19.15,recurring,revenue,PL
13506,171889,monthly,NULL,NULL,11/4/2021 8:16,4/4/2022 8:06,36,recurring,revenue,US
13508,2303,monthly,NULL,NULL,11/4/2021 9:03,10/4/2022 8:38,28.67,recurring,revenue,HK
13512,152551,monthly,NULL,NULL,11/5/2021 8:04,11/5/2021 8:04,38.16,new,revenue,MY
13513,844,monthly,NULL,NULL,11/5/2021 8:04,7/5/2022 9:50,19.71,recurring,revenue,US
13514,5229,annual,NULL,11/5/2021 13:34,11/5/2021 8:08,11/5/2021 8:08,220.66,new,refund,ES
13516,24006,monthly,NULL,NULL,11/5/2021 8:10,8/5/2022 8:17,45.76,recurring,revenue,ES
13517,171610,monthly,NULL,NULL,11/5/2021 8:12,11/5/2021 8:12,43.53,new,revenue,FR
13518,171987,monthly,NULL,NULL,11/5/2021 8:12,11/5/2021 8:12,38.52,new,revenue,TH
13520,171953,monthly,NULL,NULL,11/5/2021 8:27,1/5/2022 8:24,43.53,recurring,revenue,BG
13522,167467,monthly,NULL,NULL,11/5/2021 11:25,1/4/2022 8:06,38.3,recurring,revenue,US
13523,238065,monthly,NULL,NULL,11/5/2021 16:39,3/5/2022 8:04,43.26,recurring,revenue,GB
13525,230842,monthly,NULL,NULL,11/6/2021 0:52,11/6/2021 0:52,38.61,new,revenue,US
13526,171688,monthly,NULL,NULL,11/6/2021 6:04,11/6/2021 6:04,21.6,new,revenue,IN
13529,156901,monthly,NULL,NULL,11/6/2021 11:31,11/6/2021 11:31,36,new,revenue,US
13530,49283,monthly,NULL,NULL,11/6/2021 11:32,9/6/2022 8:06,36,recurring,revenue,US
13531,162320,monthly,NULL,NULL,11/6/2021 11:33,10/1/2022 19:41,36,recurring,revenue,US
13532,162283,monthly,NULL,NULL,11/6/2021 11:33,6/6/2022 9:07,31.77,recurring,revenue,DE
13533,167964,monthly,NULL,NULL,11/6/2021 11:34,10/6/2022 8:30,31.77,recurring,revenue,NL
13534,7474,annual,NULL,NULL,11/6/2021 12:04,11/6/2021 12:04,410.2,new,revenue,ES
13535,3088,monthly,NULL,NULL,11/6/2021 12:10,1/6/2022 9:11,38.64,recurring,revenue,GB
13536,151556,monthly,NULL,NULL,11/6/2021 15:13,11/6/2021 15:13,44.59,new,revenue,SE
13537,160960,monthly,NULL,NULL,11/7/2021 0:50,10/15/2022 12:20,10,recurring,revenue,PH
13538,161601,monthly,NULL,NULL,11/7/2021 6:27,11/7/2021 6:27,30.6,new,revenue,MA
13539,171620,monthly,NULL,NULL,11/7/2021 11:27,12/7/2021 8:35,36.55,recurring,revenue,MX
13540,165026,monthly,NULL,NULL,11/7/2021 11:28,11/22/2021 19:12,36,recurring,revenue,EG
13541,157012,monthly,NULL,NULL,11/7/2021 11:29,2/7/2022 8:07,39.04,recurring,revenue,US
13542,159622,monthly,NULL,NULL,11/7/2021 11:34,12/7/2021 9:09,39.2,recurring,revenue,US
13543,157873,monthly,NULL,NULL,11/7/2021 11:34,12/7/2021 9:20,36,recurring,revenue,US
13545,168039,monthly,NULL,NULL,11/7/2021 11:54,11/7/2021 11:54,36,new,revenue,US
13546,171851,monthly,NULL,NULL,11/7/2021 11:56,11/7/2021 11:56,40.74,new,revenue,US
13547,240312,monthly,NULL,NULL,11/7/2021 13:48,11/28/2021 16:24,39.87,recurring,revenue,GB
13548,240444,annual,NULL,11/22/2021 16:26,11/7/2021 17:27,11/24/2021 2:52,217.72,recurring,refund,IN
13550,240814,lifetime,NULL,12/9/2021 15:55,11/8/2021 5:32,11/8/2021 5:32,283.94,new,refund,MX
13551,148755,monthly,NULL,NULL,11/8/2021 9:54,11/29/2021 9:23,31.05,recurring,revenue,SA
13552,148643,monthly,NULL,NULL,11/8/2021 9:58,6/8/2022 8:03,41.96,recurring,revenue,NZ
13553,156561,monthly,NULL,NULL,11/8/2021 10:12,7/13/2022 15:00,42.42,recurring,revenue,MT
13554,172174,monthly,NULL,NULL,11/8/2021 10:29,4/8/2022 8:12,36,recurring,revenue,BB
13555,13940,monthly,NULL,NULL,11/8/2021 10:33,10/8/2022 8:53,38.16,recurring,revenue,HU
13556,182941,annual,NULL,NULL,11/8/2021 19:56,11/8/2021 19:56,221.67,new,revenue,GB
13559,2928,annual,NULL,NULL,11/9/2021 8:02,11/9/2021 8:02,198.25,new,revenue,DE
13560,172243,monthly,NULL,NULL,11/9/2021 8:09,1/9/2022 8:58,40.76,recurring,revenue,AU
13564,5080,annual,NULL,NULL,11/9/2021 8:16,11/9/2021 8:16,180,new,revenue,AR
13566,4721,annual,NULL,11/11/2021 8:42,11/9/2021 8:20,11/9/2021 8:20,206.94,new,refund,BD
13571,157134,monthly,NULL,NULL,11/9/2021 8:41,10/9/2022 11:06,36,recurring,revenue,US
13573,1827,annual,NULL,NULL,11/10/2021 7:10,11/10/2021 7:10,184.44,new,revenue,IL
13575,172329,monthly,NULL,NULL,11/10/2021 11:47,1/10/2022 8:35,43.62,recurring,revenue,DE
13577,11402,monthly,NULL,NULL,11/10/2021 11:50,6/10/2022 9:39,38.3,recurring,revenue,US
13578,9027,annual,NULL,11/10/2021 13:20,11/10/2021 11:56,11/10/2021 11:56,228.25,new,refund,GB
13580,149042,lifetime,NULL,NULL,11/10/2021 20:07,11/10/2021 20:07,245,new,revenue,IN
13581,242914,monthly,NULL,NULL,11/11/2021 2:46,3/11/2022 8:05,36,recurring,revenue,US
13582,178111,annual,NULL,12/7/2021 8:05,11/11/2021 8:33,12/7/2021 8:20,217.4,recurring,refund,IN
13583,167217,monthly,NULL,NULL,11/11/2021 9:30,12/11/2021 9:24,38.3,recurring,revenue,US
13585,13611,monthly,NULL,NULL,11/11/2021 9:33,12/11/2021 9:25,36,recurring,revenue,US
13586,148882,monthly,NULL,NULL,11/11/2021 9:38,10/11/2022 8:23,36,recurring,revenue,PE
13587,142581,monthly,NULL,NULL,11/11/2021 9:50,10/11/2022 8:08,36,recurring,revenue,
13588,168916,monthly,NULL,NULL,11/11/2021 9:51,11/24/2021 0:56,42.06,recurring,revenue,CA
13589,167909,monthly,NULL,NULL,11/11/2021 9:52,12/11/2021 9:22,40.18,recurring,revenue,KR
13590,172383,monthly,NULL,NULL,11/11/2021 9:52,11/11/2021 9:52,43.45,new,revenue,DE
13592,235095,annual,NULL,NULL,11/11/2021 17:37,11/11/2021 17:37,421.17,new,revenue,ES
13593,234164,monthly,NULL,NULL,11/11/2021 22:18,5/11/2022 8:05,36,recurring,revenue,US
13594,11143,monthly,NULL,NULL,11/12/2021 0:59,11/12/2021 0:59,35.99,new,revenue,AE
13596,153108,monthly,NULL,NULL,11/12/2021 8:03,1/12/2022 9:57,40.81,recurring,revenue,CA
13597,171718,monthly,NULL,NULL,11/12/2021 8:04,11/12/2021 8:04,36,new,revenue,US
13598,153558,monthly,NULL,NULL,11/12/2021 8:06,11/12/2021 8:06,40.3,new,revenue,CA
13599,149044,monthly,NULL,NULL,11/12/2021 8:06,11/12/2021 8:06,36,new,revenue,US
13600,2167,monthly,NULL,NULL,11/12/2021 8:06,11/12/2021 8:06,41.4,new,revenue,SA
13602,863,monthly,NULL,NULL,11/12/2021 8:11,10/12/2022 8:43,32.98,recurring,revenue,BH
13603,153478,monthly,NULL,NULL,11/12/2021 8:14,11/12/2021 8:14,36,new,revenue,US
13604,4818,monthly,NULL,NULL,11/12/2021 8:18,1/12/2022 9:32,32.59,recurring,revenue,FR
13605,166168,monthly,NULL,NULL,11/12/2021 8:51,11/12/2021 8:51,37.8,new,revenue,AE
13608,157360,monthly,NULL,NULL,11/13/2021 11:16,11/27/2021 11:47,29.38,recurring,revenue,ES
13610,167427,monthly,NULL,NULL,11/13/2021 11:28,10/13/2022 8:24,36.83,recurring,revenue,CA
13611,2973,monthly,NULL,NULL,11/13/2021 11:28,6/14/2022 10:59,38.08,recurring,revenue,AU
13612,146558,monthly,NULL,NULL,11/13/2021 11:38,4/13/2022 8:50,42.65,recurring,revenue,
13613,13566,monthly,NULL,NULL,11/13/2021 11:52,6/13/2022 8:57,19.41,recurring,revenue,US
13614,999,monthly,NULL,NULL,11/13/2021 11:52,10/13/2022 8:04,36,recurring,revenue,US
13615,5684,monthly,NULL,NULL,11/13/2021 11:52,11/13/2021 11:52,39.64,new,revenue,US
13618,2308,annual,NULL,11/16/2021 7:06,11/13/2021 12:06,11/13/2021 12:06,184.44,new,refund,US
13620,160491,monthly,NULL,NULL,11/14/2021 9:47,2/14/2022 8:04,41.97,recurring,revenue,DE
13621,3600,monthly,NULL,NULL,11/14/2021 9:47,3/15/2022 7:11,36,recurring,revenue,SA
13623,158990,monthly,NULL,NULL,11/14/2021 9:48,9/14/2022 8:07,42.65,recurring,revenue,GT
13624,160389,monthly,NULL,NULL,11/14/2021 9:52,12/14/2021 10:17,39.74,recurring,revenue,US
13626,172723,monthly,NULL,NULL,11/14/2021 10:06,11/24/2021 23:18,36,recurring,revenue,US
13627,144305,monthly,NULL,NULL,11/14/2021 10:21,2/14/2022 8:03,36.54,recurring,revenue,PT
13629,2728,monthly,NULL,NULL,11/14/2021 10:32,11/14/2021 10:32,36.92,new,revenue,CA
13630,239254,annual,NULL,NULL,11/14/2021 17:42,11/14/2021 17:42,196.24,new,revenue,US
13631,247555,monthly,NULL,NULL,11/14/2021 20:32,5/14/2022 9:30,38.88,recurring,revenue,US
13632,162709,monthly,NULL,NULL,11/15/2021 4:32,11/15/2021 4:32,38.16,new,revenue,US
13633,247871,monthly,NULL,NULL,11/15/2021 5:47,11/22/2021 15:04,39.63,recurring,revenue,AU
13636,1211,monthly,NULL,NULL,11/15/2021 10:14,12/15/2021 10:01,31.05,recurring,revenue,ZA
13637,6656,monthly,NULL,NULL,11/15/2021 10:14,11/15/2021 10:14,18,new,revenue,PK
13639,157202,monthly,NULL,NULL,11/15/2021 10:45,11/15/2021 10:45,26.99,new,revenue,SG
13641,11059,monthly,NULL,NULL,11/15/2021 10:46,11/15/2021 10:46,41.97,new,revenue,FR
13643,142970,annual,NULL,NULL,11/15/2021 10:53,11/15/2021 10:53,178.5,new,revenue,
13645,127275,monthly,NULL,NULL,11/15/2021 11:02,3/15/2022 8:19,45.28,recurring,revenue,HU
13646,172812,monthly,NULL,NULL,11/15/2021 11:03,2/15/2022 8:16,42.74,recurring,revenue,PK
13647,172828,monthly,NULL,NULL,11/15/2021 11:04,11/24/2021 17:44,42.74,recurring,revenue,GB
13651,248796,monthly,NULL,NULL,11/16/2021 4:00,11/16/2021 4:00,36,new,revenue,US
13652,247788,monthly,NULL,NULL,11/16/2021 5:09,3/16/2022 10:13,39.71,recurring,revenue,US
13653,11454,monthly,NULL,NULL,11/16/2021 8:01,1/16/2022 9:43,28.8,recurring,revenue,US
13654,172427,monthly,NULL,NULL,11/16/2021 8:01,2/16/2022 16:30,36,recurring,revenue,US
13657,6567,monthly,NULL,NULL,11/16/2021 8:09,10/16/2022 8:11,27.11,recurring,revenue,CA
13658,172881,monthly,NULL,NULL,11/16/2021 8:10,4/16/2022 10:03,37.95,recurring,revenue,CA
13659,8937,monthly,NULL,NULL,11/16/2021 8:11,11/16/2021 8:11,39.27,new,revenue,SG
13661,155494,monthly,NULL,NULL,11/16/2021 8:26,2/16/2022 8:08,37.8,recurring,revenue,GB
13662,170219,monthly,NULL,NULL,11/16/2021 8:40,1/16/2022 9:20,42.74,recurring,revenue,GB
13663,239249,monthly,NULL,NULL,11/16/2021 9:05,11/16/2021 9:05,36,new,revenue,BD
13716,249118,annual,NULL,11/25/2021 0:15,11/16/2021 13:37,11/16/2021 13:37,427.9,new,refund,IE
13665,249410,monthly,NULL,NULL,11/16/2021 20:08,11/23/2021 18:02,38.57,recurring,revenue,US
13668,5083,monthly,NULL,NULL,11/17/2021 8:30,11/17/2021 8:30,44.11,new,revenue,PT
13669,223558,monthly,NULL,NULL,11/17/2021 9:04,11/17/2021 9:04,27,new,revenue,CA
13671,132650,monthly,NULL,NULL,11/17/2021 10:04,3/17/2022 8:20,28.8,recurring,revenue,US
13672,166139,monthly,NULL,NULL,11/17/2021 10:04,8/17/2022 8:13,36,recurring,revenue,US
13673,157465,monthly,NULL,NULL,11/17/2021 10:08,11/17/2021 10:08,37.8,new,revenue,AE
13674,8396,monthly,NULL,NULL,11/17/2021 10:08,10/17/2022 9:46,28.8,recurring,revenue,US
13676,160816,monthly,NULL,NULL,11/17/2021 10:28,4/17/2022 8:09,39.62,recurring,revenue,AU
13677,170387,monthly,NULL,NULL,11/17/2021 10:29,2/17/2022 8:17,43.83,recurring,revenue,GB
13678,144948,monthly,NULL,NULL,11/17/2021 10:44,3/17/2022 8:10,42.79,recurring,revenue,GB
13679,154143,monthly,NULL,NULL,11/17/2021 10:46,11/23/2021 13:02,28.38,recurring,revenue,NULL
13680,8260,annual,NULL,NULL,11/17/2021 10:47,11/17/2021 10:47,184.44,new,revenue,PR
13682,160485,monthly,NULL,NULL,11/17/2021 10:54,12/17/2021 9:16,34.19,recurring,revenue,IT
13683,190825,monthly,NULL,NULL,11/17/2021 13:53,5/3/2022 16:29,42.48,recurring,revenue,AZ
13685,228262,monthly,NULL,NULL,11/17/2021 15:36,9/19/2022 7:37,41.4,recurring,revenue,ZA
13687,224893,monthly,NULL,NULL,11/17/2021 16:41,12/17/2021 8:12,44.08,recurring,revenue,GB
13688,244940,monthly,NULL,NULL,11/17/2021 16:45,10/17/2022 9:51,36,recurring,revenue,PH
13689,194135,monthly,NULL,NULL,11/17/2021 17:08,11/25/2021 10:02,36.06,recurring,revenue,DE
13690,195568,annual,NULL,NULL,11/17/2021 18:49,11/17/2021 18:49,208.43,new,revenue,
13692,246945,monthly,NULL,NULL,11/17/2021 23:27,5/17/2022 8:21,35.94,recurring,revenue,MX
13694,182533,monthly,NULL,NULL,11/18/2021 6:18,11/23/2021 3:28,40.53,recurring,revenue,CA
13695,170493,monthly,NULL,NULL,11/18/2021 8:01,4/18/2022 9:38,33.77,recurring,revenue,US
13696,8412,annual,NULL,NULL,11/18/2021 8:04,11/18/2021 8:04,184.44,new,revenue,PE
13697,163543,monthly,NULL,NULL,11/18/2021 8:09,12/18/2021 8:29,35.94,recurring,revenue,HU
13698,184573,monthly,NULL,NULL,11/18/2021 8:12,10/18/2022 8:23,36,recurring,revenue,US
13699,1242,annual,NULL,NULL,11/18/2021 8:13,11/18/2021 8:13,184.44,new,revenue,US
13700,164284,monthly,NULL,NULL,11/18/2021 8:14,11/18/2021 8:14,34.23,new,revenue,GB
13701,173830,monthly,NULL,NULL,11/18/2021 12:16,1/18/2022 8:55,36,recurring,revenue,US
13702,223551,monthly,NULL,NULL,11/18/2021 14:01,1/18/2022 8:06,39.42,recurring,revenue,US
13703,243677,monthly,NULL,NULL,11/18/2021 14:07,11/24/2021 15:07,36,recurring,revenue,US
13704,227678,annual,NULL,NULL,11/18/2021 14:14,11/18/2021 14:14,348,new,revenue,AR
13705,237385,annual,NULL,11/24/2021 7:32,11/18/2021 18:27,11/23/2021 19:23,434.69,recurring,refund,SE
13706,249195,annual,NULL,NULL,11/18/2021 19:08,11/18/2021 19:08,68.55,new,revenue,BR
13707,246282,monthly,NULL,NULL,11/18/2021 19:23,11/23/2021 19:29,36,recurring,revenue,EG
13708,182223,annual,NULL,11/23/2021 7:13,11/18/2021 20:57,11/23/2021 10:34,375.15,recurring,refund,US
13710,246879,monthly,NULL,11/23/2021 13:57,11/18/2021 21:45,9/20/2022 15:16,36,recurring,refund,AE
13711,227348,annual,NULL,NULL,11/19/2021 0:08,11/19/2021 0:08,348,new,revenue,US
13713,251283,monthly,NULL,NULL,11/19/2021 2:58,12/19/2021 8:46,37.04,recurring,revenue,US
13714,217871,monthly,NULL,NULL,11/19/2021 5:23,11/19/2021 5:23,42.41,new,revenue,IN
13715,212321,monthly,NULL,NULL,11/19/2021 7:38,10/19/2022 8:08,39.43,recurring,revenue,CH
13718,161999,monthly,NULL,NULL,11/19/2021 9:43,5/19/2022 9:52,30.53,recurring,revenue,US
13719,2431,annual,NULL,NULL,11/19/2021 9:45,11/19/2021 9:45,184.44,new,revenue,NG
13720,1678,annual,NULL,NULL,11/19/2021 9:47,11/19/2021 9:47,204.27,new,revenue,DE
13721,164366,monthly,NULL,11/23/2021 13:44,11/19/2021 9:56,11/19/2021 9:56,34.07,new,refund,FR
13722,179463,monthly,NULL,NULL,11/19/2021 10:14,4/19/2022 17:50,36,recurring,revenue,US
13724,164431,monthly,NULL,NULL,11/19/2021 10:19,11/19/2021 10:19,28.8,new,revenue,US
13725,241207,monthly,NULL,NULL,11/19/2021 10:26,11/22/2021 17:42,36,recurring,revenue,US
13726,164455,monthly,NULL,NULL,11/19/2021 10:28,4/19/2022 17:51,28.62,recurring,revenue,MY
13731,250078,monthly,NULL,NULL,11/19/2021 17:24,1/2/2022 7:38,42.45,recurring,revenue,IN
13732,161935,annual,NULL,NULL,11/19/2021 19:32,11/19/2021 19:32,100,new,revenue,US
13733,3942,monthly,NULL,NULL,11/19/2021 20:36,1/19/2022 8:23,36,recurring,revenue,US
13735,1571,monthly,NULL,NULL,11/20/2021 1:53,11/20/2021 1:53,36,new,revenue,CH
13736,192115,monthly,NULL,NULL,11/20/2021 4:21,12/23/2021 15:11,42.45,recurring,revenue,IN
13737,172636,monthly,NULL,NULL,11/20/2021 6:58,2/18/2022 8:22,36,recurring,revenue,US
13738,147259,monthly,NULL,NULL,11/20/2021 9:18,2/20/2022 8:59,38.88,recurring,revenue,
13739,2406,annual,NULL,11/23/2021 10:50,11/20/2021 9:25,11/20/2021 9:25,196.24,new,refund,US
13742,148901,monthly,NULL,NULL,11/20/2021 9:31,3/22/2022 9:24,36,recurring,revenue,MM
13743,161829,monthly,NULL,NULL,11/20/2021 9:38,11/26/2021 17:51,33.76,recurring,revenue,CA
13744,2076,monthly,NULL,NULL,11/20/2021 9:38,4/20/2022 8:41,36,recurring,revenue,US
13745,145185,monthly,NULL,NULL,11/20/2021 9:38,10/15/2022 14:41,38.16,recurring,revenue,US
13746,164488,monthly,NULL,NULL,11/20/2021 9:39,11/20/2021 9:39,31.75,new,revenue,US
13749,164348,monthly,NULL,NULL,11/20/2021 10:04,11/29/2021 14:13,28.8,recurring,revenue,KH
13751,220909,annual,NULL,11/22/2021 16:23,11/20/2021 15:35,11/20/2021 15:35,180.44,new,refund,DE
13753,233562,monthly,NULL,NULL,11/21/2021 1:01,2/21/2022 9:24,44.18,recurring,revenue,GB
13754,245835,monthly,NULL,NULL,11/21/2021 8:16,2/21/2022 11:44,44.37,recurring,revenue,PL
13755,170381,monthly,NULL,NULL,11/21/2021 11:10,10/21/2022 8:40,42.46,recurring,revenue,ES
13756,1822,monthly,NULL,NULL,11/21/2021 11:13,3/21/2022 9:16,36,recurring,revenue,US
13757,157905,monthly,NULL,NULL,11/21/2021 11:17,10/21/2022 8:49,41.37,recurring,revenue,US
13758,172570,monthly,NULL,NULL,11/21/2021 11:37,9/21/2022 8:34,41.4,recurring,revenue,TR
13760,7081,annual,NULL,NULL,11/21/2021 11:44,11/21/2021 11:44,184.44,new,revenue,US
13761,149123,monthly,NULL,NULL,11/21/2021 11:46,11/21/2021 11:46,40.29,new,revenue,DE
13762,172462,monthly,NULL,NULL,11/21/2021 19:33,11/29/2021 19:37,38.3,recurring,revenue,US
13765,164356,monthly,NULL,NULL,11/22/2021 6:01,5/12/2022 20:04,34.28,recurring,revenue,GB
13768,147882,monthly,NULL,NULL,11/22/2021 9:49,1/22/2022 8:01,38.3,recurring,revenue,US
13769,157974,monthly,NULL,NULL,11/22/2021 9:49,4/22/2022 8:11,36,recurring,revenue,NULL
13770,1751,monthly,NULL,NULL,11/22/2021 9:49,10/22/2022 8:15,38.16,recurring,revenue,US
13771,147460,monthly,NULL,NULL,11/22/2021 9:50,10/22/2022 8:05,36,recurring,revenue,US
13772,8040,annual,NULL,NULL,11/22/2021 9:56,11/22/2021 9:56,370.27,new,revenue,US
13773,8048,annual,NULL,NULL,11/22/2021 9:56,11/22/2021 9:56,210.63,new,revenue,FR
13774,8030,annual,NULL,NULL,11/22/2021 9:59,11/22/2021 9:59,203.71,new,revenue,EE
13775,1175,monthly,NULL,NULL,11/22/2021 10:15,3/22/2022 9:01,36,recurring,revenue,AR
